ticker,cik,sic,ff12,ff48,ff49,ff_label,sic_desc
WDLF,1281984,6199.0,11,-1,-1,Money,
TGCB,1815632,7370.0,6,-1,-1,BusEq,
RBCN,1410172,3674.0,6,-1,-1,BusEq,
PMEDF,1868079,7372.0,6,-1,-1,BusEq,
RSCF,1103090,3821.0,6,-1,-1,BusEq,
TPHS,724742,6512.0,11,-1,-1,Money,
AMTY,945828,3011.0,3,-1,-1,Manuf,
MTTCF,1828098,2000.0,1,-1,-1,NoDur,
AMMX,1776048,7350.0,12,-1,-1,Other,
HALB,1458631,8071.0,10,-1,-1,Hlth,
ACRL,1584618,1000.0,12,-1,-1,Other,
SNNC,1313938,2834.0,10,-1,-1,Hlth,
SMKG,900475,5045.0,9,-1,-1,Shops,
FTRS,1041633,8742.0,12,-1,-1,Other,
CETXP,1435064,3670.0,6,-1,-1,BusEq,
DTGI,1014052,7374.0,6,-1,-1,BusEq,
EGTYF,1629632,,12,-1,-1,Other,
AAGH,1098009,2834.0,10,-1,-1,Hlth,
SRMX,841533,3640.0,2,-1,-1,Durbl,
AXIM,1514946,2834.0,10,-1,-1,Hlth,
AIMI,946644,2836.0,10,-1,-1,Hlth,
JRSS,1597892,8060.0,10,-1,-1,Hlth,
ELRA,1402371,7372.0,6,-1,-1,BusEq,
GPFT,1205181,3844.0,10,-1,-1,Hlth,
TKOI,1094084,3822.0,6,-1,-1,BusEq,
VSTTF,1964630,3433.0,3,-1,-1,Manuf,
SVVC,1495584,,12,-1,-1,Other,
SNWR,1096759,3669.0,6,-1,-1,BusEq,
PNST,1852633,5810.0,9,-1,-1,Shops,
AGNPF,1642178,2834.0,10,-1,-1,Hlth,
PWDY,1435617,7374.0,6,-1,-1,BusEq,
BYOC,1386049,7374.0,6,-1,-1,BusEq,
PCYN,812306,2834.0,10,-1,-1,Hlth,
SYIN,1292490,,12,-1,-1,Other,
PAANF,1953588,,12,-1,-1,Other,
HMMR,1539680,4899.0,7,-1,-1,Telcm,
RDAR,1384365,7371.0,6,-1,-1,BusEq,
CANB,1509957,5122.0,9,-1,-1,Shops,
IGPK,1002771,100.0,1,-1,-1,NoDur,
WHLRP,1527541,6798.0,11,-1,-1,Money,
VCNX,1205922,2834.0,10,-1,-1,Hlth,
DFCO,725394,7363.0,12,-1,-1,Other,
BDRL,1000683,3663.0,6,-1,-1,BusEq,
TNBI,1452011,2040.0,1,-1,-1,NoDur,
CTHR,1015155,3910.0,2,-1,-1,Durbl,
MOBBW,1898643,3721.0,3,-1,-1,Manuf,
RTON,1580262,5900.0,9,-1,-1,Shops,
VNUE,1376804,7822.0,12,-1,-1,Other,
CLUS,1346287,4899.0,7,-1,-1,Telcm,
IMPM,1000298,6798.0,11,-1,-1,Money,
KGKG,1802546,2080.0,1,-1,-1,NoDur,
WNFT,1528188,7374.0,6,-1,-1,BusEq,
ASII,1464865,2080.0,1,-1,-1,NoDur,
SONX,1407973,3843.0,10,-1,-1,Hlth,
PLSH,1552189,2833.0,10,-1,-1,Hlth,
SANW,1477246,100.0,1,-1,-1,NoDur,
LFLY,1785592,7372.0,6,-1,-1,BusEq,
YBCN,1284454,3714.0,2,-1,-1,Durbl,
GMZP,1973160,1520.0,12,-1,-1,Other,
TLSS,1463208,4700.0,12,-1,-1,Other,
MGHL,1162283,6200.0,11,-1,-1,Money,
EHVVF,1653606,7371.0,6,-1,-1,BusEq,
IWAL,1498372,3669.0,6,-1,-1,BusEq,
TLIF,1633273,7900.0,12,-1,-1,Other,
GMBL,1451448,7900.0,12,-1,-1,Other,
OTRK,1136174,8090.0,10,-1,-1,Hlth,
SPQS,803097,7900.0,12,-1,-1,Other,
FKST,1458023,5912.0,9,-1,-1,Shops,
MMMW,1117228,4991.0,12,-1,-1,Other,
INNI,1098482,6770.0,11,-1,-1,Money,
TKMO,1946585,7372.0,6,-1,-1,BusEq,
PHBI,1435181,4581.0,12,-1,-1,Other,
BLPG,1416697,5900.0,9,-1,-1,Shops,
SNPW,1343465,7310.0,12,-1,-1,Other,
GYGC,1983389,1000.0,12,-1,-1,Other,
PETXQ,1842356,7200.0,9,-1,-1,Shops,
NTRR,1512886,2833.0,10,-1,-1,Hlth,
CTGL,1498067,7372.0,6,-1,-1,BusEq,
APSI,1553264,4911.0,8,-1,-1,Utils,
BKGM,1527383,6029.0,11,-1,-1,Money,
USDP,1610682,4013.0,12,-1,-1,Other,
SHGI,1874138,3585.0,3,-1,-1,Manuf,
ENDV,1528172,3845.0,10,-1,-1,Hlth,
CDSG,946112,1000.0,12,-1,-1,Other,
PLPL,1317880,2834.0,10,-1,-1,Hlth,
EDGM,1652958,8082.0,10,-1,-1,Hlth,
OXBRW,1584831,6331.0,11,-1,-1,Money,
GSPI,1461708,3949.0,1,-1,-1,NoDur,
KITL,1608092,5810.0,9,-1,-1,Shops,
KEGS,884380,7389.0,12,-1,-1,Other,
APHD,1490054,1311.0,4,-1,-1,Enrgy,
ENSV,319458,1389.0,4,-1,-1,Enrgy,
GWSO,1430300,5960.0,9,-1,-1,Shops,
EMED,1715819,3841.0,10,-1,-1,Hlth,
MASN,1486452,7500.0,12,-1,-1,Other,
DPUI,1791929,2750.0,3,-1,-1,Manuf,
EESH,1138867,4941.0,8,-1,-1,Utils,
BISA,918545,6770.0,11,-1,-1,Money,
ECOX,1144169,3690.0,6,-1,-1,BusEq,
CLCS,1569340,2834.0,10,-1,-1,Hlth,
BWMG,1166708,3949.0,1,-1,-1,NoDur,
KOAN,897078,7372.0,6,-1,-1,BusEq,
FAVO,1795851,6770.0,11,-1,-1,Money,
GIPL,1837774,3841.0,10,-1,-1,Hlth,
ACBM,1622996,7900.0,12,-1,-1,Other,
SYRS,1556263,2834.0,10,-1,-1,Hlth,
DWAY,1394638,8200.0,12,-1,-1,Other,
RTSL,1575659,2834.0,10,-1,-1,Hlth,
GXXM,1681556,8742.0,12,-1,-1,Other,
FMHS,1811999,7370.0,6,-1,-1,BusEq,
ESSI,1490873,5900.0,9,-1,-1,Shops,
CRDV,1084551,6552.0,11,-1,-1,Money,
ECXJ,1823635,3714.0,2,-1,-1,Durbl,
SINC,1532595,2820.0,5,-1,-1,Chems,
RNGC,1434740,1040.0,12,-1,-1,Other,
ASPU,1487198,8200.0,12,-1,-1,Other,
NXGB,1989464,2020.0,1,-1,-1,NoDur,
BZRD,1765826,6770.0,11,-1,-1,Money,
WTER,1532390,5140.0,9,-1,-1,Shops,
SMFL,1851860,2833.0,10,-1,-1,Hlth,
BAC.PL,70858,6021.0,11,-1,-1,Money,
BAC.PM,70858,6021.0,11,-1,-1,Money,
MER.PK,70858,6021.0,11,-1,-1,Money,
DGP,1159508,6022.0,11,-1,-1,Money,
DGZ,1159508,6022.0,11,-1,-1,Money,
DEENF,1159508,6022.0,11,-1,-1,Money,
ADZCF,1159508,6022.0,11,-1,-1,Money,
DZZ,1159508,6022.0,11,-1,-1,Money,
OLOXF,1159508,6022.0,11,-1,-1,Money,
GRAF.WT,1897463,6770.0,11,-1,-1,Money,
INBKZ,1562463,6022.0,11,-1,-1,Money,
ANGHW,1871983,4899.0,7,-1,-1,Telcm,
FITBO,35527,6022.0,11,-1,-1,Money,
FITBP,35527,6022.0,11,-1,-1,Money,
SSSSL,1509470,,12,-1,-1,Other,
MPTI.WT,1902314,3679.0,6,-1,-1,BusEq,
TAVIU,2020385,6770.0,11,-1,-1,Money,
TAVIR,2020385,6770.0,11,-1,-1,Money,
RDACR,2018145,6770.0,11,-1,-1,Money,
RDACU,2018145,6770.0,11,-1,-1,Money,
COF.PI,927628,6021.0,11,-1,-1,Money,
COF.PJ,927628,6021.0,11,-1,-1,Money,
COF.PK,927628,6021.0,11,-1,-1,Money,
COF.PL,927628,6021.0,11,-1,-1,Money,
COF.PN,927628,6021.0,11,-1,-1,Money,
TLPPF,2007191,2834.0,10,-1,-1,Hlth,
INVLW,2001557,6770.0,11,-1,-1,Money,
BAC.PN,70858,6021.0,11,-1,-1,Money,
BAC.PO,70858,6021.0,11,-1,-1,Money,
BAC.PP,70858,6021.0,11,-1,-1,Money,
BAC.PQ,70858,6021.0,11,-1,-1,Money,
BAC.PS,70858,6021.0,11,-1,-1,Money,
BACRP,70858,6021.0,11,-1,-1,Money,
CYCUW,1868419,7371.0,6,-1,-1,BusEq,
BERZ,927971,6029.0,11,-1,-1,Money,
FNMAP,310522,6111.0,11,-1,-1,Money,
SYTAW,1649009,4812.0,7,-1,-1,Telcm,
FNGO,927971,6029.0,11,-1,-1,Money,
FNGS,927971,6029.0,11,-1,-1,Money,
FNGU,927971,6029.0,11,-1,-1,Money,
GDXD,927971,6029.0,11,-1,-1,Money,
DULL,927971,6029.0,11,-1,-1,Money,
FLYD,927971,6029.0,11,-1,-1,Money,
FLYU,927971,6029.0,11,-1,-1,Money,
NYMTL,1273685,6798.0,11,-1,-1,Money,
NYMTM,1273685,6798.0,11,-1,-1,Money,
NYMTH,1273685,6798.0,11,-1,-1,Money,
ADAMM,1273685,6798.0,11,-1,-1,Money,
ADAMH,1273685,6798.0,11,-1,-1,Money,
NYMTG,1273685,6798.0,11,-1,-1,Money,
ADAML,1273685,6798.0,11,-1,-1,Money,
ADAMZ,1273685,6798.0,11,-1,-1,Money,
ADAMI,1273685,6798.0,11,-1,-1,Money,
ADAMN,1273685,6798.0,11,-1,-1,Money,
NYMTI,1273685,6798.0,11,-1,-1,Money,
ADAMG,1273685,6798.0,11,-1,-1,Money,
NYMTZ,1273685,6798.0,11,-1,-1,Money,
ETHMU,2028699,6770.0,11,-1,-1,Money,
ETHMW,2028699,6770.0,11,-1,-1,Money,
BNKD,927971,6029.0,11,-1,-1,Money,
BNKU,927971,6029.0,11,-1,-1,Money,
BULZ,927971,6029.0,11,-1,-1,Money,
JETU,927971,6029.0,11,-1,-1,Money,
JETD,927971,6029.0,11,-1,-1,Money,
CARD,927971,6029.0,11,-1,-1,Money,
CARU,927971,6029.0,11,-1,-1,Money,
SHNY,927971,6029.0,11,-1,-1,Money,
WTID,927971,6029.0,11,-1,-1,Money,
WTIU,927971,6029.0,11,-1,-1,Money,
GDXU,927971,6029.0,11,-1,-1,Money,
NRGD,927971,6029.0,11,-1,-1,Money,
NRGU,927971,6029.0,11,-1,-1,Money,
OILD,927971,6029.0,11,-1,-1,Money,
OILU,927971,6029.0,11,-1,-1,Money,
NTRSO,73124,6022.0,11,-1,-1,Money,
MGSD,2003750,4700.0,12,-1,-1,Other,
BZFDW,1828972,4899.0,7,-1,-1,Telcm,
TVACU,2033991,6770.0,11,-1,-1,Money,
TVACW,2033991,6770.0,11,-1,-1,Money,
AACBR,2034334,6770.0,11,-1,-1,Money,
AACBU,2034334,6770.0,11,-1,-1,Money,
SOUL.RI,2025608,6770.0,11,-1,-1,Money,
SOUL.UN,2025608,6770.0,11,-1,-1,Money,
ATIIU,2028516,6770.0,11,-1,-1,Money,
ATIIW,2028516,6770.0,11,-1,-1,Money,
BNZIW,1826011,7372.0,6,-1,-1,BusEq,
FRMEP,712534,6021.0,11,-1,-1,Money,
GTENW,1986817,6770.0,11,-1,-1,Money,
GTENU,1986817,6770.0,11,-1,-1,Money,
FSTWF,2014254,3949.0,1,-1,-1,NoDur,
FTAIM,1590364,7350.0,12,-1,-1,Other,
FTAIN,1590364,7350.0,12,-1,-1,Other,
SONDW,1819395,7000.0,12,-1,-1,Other,
HTZWW,1657853,7510.0,12,-1,-1,Other,
ALCYW,1901336,6770.0,11,-1,-1,Money,
ALCYU,1901336,6770.0,11,-1,-1,Money,
CDAWF,1851909,6770.0,11,-1,-1,Money,
CDAUF,1851909,6770.0,11,-1,-1,Money,
ONMDW,1849380,8731.0,12,-1,-1,Other,
CNFRZ,1502292,6331.0,11,-1,-1,Money,
HIPOW,1828105,6331.0,11,-1,-1,Money,
PBMWW,1985062,2834.0,10,-1,-1,Hlth,
NVAWW,1852551,1040.0,12,-1,-1,Other,
NVAAF,1852551,1040.0,12,-1,-1,Other,
DTSTW,1419951,7374.0,6,-1,-1,BusEq,
DYCQU,1944212,6770.0,11,-1,-1,Money,
DYCQR,1944212,6770.0,11,-1,-1,Money,
RGPX,1357878,2834.0,10,-1,-1,Hlth,
BYNOU,1801417,6770.0,11,-1,-1,Money,
BYNOW,1801417,6770.0,11,-1,-1,Money,
VLN.WT,1863006,3674.0,6,-1,-1,BusEq,
TFIN.P,1539638,6022.0,11,-1,-1,Money,
CFR.PB,39263,6021.0,11,-1,-1,Money,
ARES.PB,1176948,6282.0,11,-1,-1,Money,
BEATW,1779372,3841.0,10,-1,-1,Hlth,
SPME,1930147,,12,-1,-1,Other,
SPMA,1930147,,12,-1,-1,Other,
RSVRW,1824403,7900.0,12,-1,-1,Other,
MTEKW,1872964,3669.0,6,-1,-1,BusEq,
XFLT.PA,1703079,,12,-1,-1,Other,
MYPSW,1823878,7372.0,6,-1,-1,BusEq,
OXSQH,1259429,,12,-1,-1,Other,
OXSQG,1259429,,12,-1,-1,Other,
OXSQZ,1259429,,12,-1,-1,Other,
NPPXF,769594,4813.0,7,-1,-1,Telcm,
TCBWF,1872812,2836.0,10,-1,-1,Hlth,
LGL.WT,61004,3679.0,6,-1,-1,BusEq,
NTWOW,2028027,6770.0,11,-1,-1,Money,
NTWOU,2028027,6770.0,11,-1,-1,Money,
BWNB,1630805,3433.0,3,-1,-1,Manuf,
BW.PA,1630805,3433.0,3,-1,-1,Manuf,
BWSN,1630805,3433.0,3,-1,-1,Manuf,
NTRBW,1676047,3842.0,10,-1,-1,Hlth,
EVLVW,1805385,3577.0,6,-1,-1,BusEq,
NVVEW,1836875,3612.0,3,-1,-1,Manuf,
TNMWF,2013186,7310.0,12,-1,-1,Other,
SNNRF,2021938,4841.0,7,-1,-1,Telcm,
SNRBY,2021938,4841.0,7,-1,-1,Telcm,
SNREY,2021938,4841.0,7,-1,-1,Telcm,
PREJF,911421,6321.0,11,-1,-1,Money,
TBLAW,1840502,7370.0,6,-1,-1,BusEq,
CCIA,1517767,,12,-1,-1,Other,
QSEAR,2047455,6770.0,11,-1,-1,Money,
QSEAU,2047455,6770.0,11,-1,-1,Money,
ADSEW,1879248,3790.0,3,-1,-1,Manuf,
NGHI,1574676,8711.0,12,-1,-1,Other,
GDV.PK,1260729,,12,-1,-1,Other,
BANC.PF,1169770,6021.0,11,-1,-1,Money,
CHSCL,823277,5150.0,9,-1,-1,Shops,
CHSCM,823277,5150.0,9,-1,-1,Shops,
CHSCN,823277,5150.0,9,-1,-1,Shops,
CHSCO,823277,5150.0,9,-1,-1,Shops,
ALSTF,1865111,7372.0,6,-1,-1,BusEq,
ALSWF,1865111,7372.0,6,-1,-1,BusEq,
ALSUF,1865111,7372.0,6,-1,-1,BusEq,
GIPRW,1651721,6798.0,11,-1,-1,Money,
BSMLP,1621434,1311.0,4,-1,-1,Enrgy,
SHMDW,1987240,3590.0,3,-1,-1,Manuf,
TETWF,1900679,7389.0,12,-1,-1,Other,
TETUF,1900679,7389.0,12,-1,-1,Other,
NAMSW,1936258,2834.0,10,-1,-1,Hlth,
TDACW,1926599,6770.0,11,-1,-1,Money,
TVAIR,1872228,6770.0,11,-1,-1,Money,
TVAIU,1872228,6770.0,11,-1,-1,Money,
DRMAW,1853816,2834.0,10,-1,-1,Hlth,
FLYX.WT,1843973,4522.0,12,-1,-1,Other,
OPP.PA,1678130,,12,-1,-1,Other,
OPP.PB,1678130,,12,-1,-1,Other,
OPP.PC,1678130,,12,-1,-1,Other,
BAYAR,1969475,6770.0,11,-1,-1,Money,
BAYAU,1969475,6770.0,11,-1,-1,Money,
LIANY,1831283,2834.0,10,-1,-1,Hlth,
BAMKF,1001085,6512.0,11,-1,-1,Money,
BKAMF,1001085,6512.0,11,-1,-1,Money,
BKFAF,1001085,6512.0,11,-1,-1,Money,
BKFPF,1001085,6512.0,11,-1,-1,Money,
BKPA,1001085,6512.0,11,-1,-1,Money,
BKFDF,1001085,6512.0,11,-1,-1,Money,
BKFSF,1001085,6512.0,11,-1,-1,Money,
BKFOF,1001085,6512.0,11,-1,-1,Money,
BRPSF,1001085,6512.0,11,-1,-1,Money,
BRFCF,1001085,6512.0,11,-1,-1,Money,
BNH,1001085,6512.0,11,-1,-1,Money,
BNJ,1001085,6512.0,11,-1,-1,Money,
BROXF,1001085,6512.0,11,-1,-1,Money,
BXDIF,1001085,6512.0,11,-1,-1,Money,
BRCFF,1001085,6512.0,11,-1,-1,Money,
PLSAY,1884082,3711.0,2,-1,-1,Durbl,
PELIR,2037431,6770.0,11,-1,-1,Money,
PELIU,2037431,6770.0,11,-1,-1,Money,
RRAUF,1860879,6770.0,11,-1,-1,Money,
RRAWF,1860879,6770.0,11,-1,-1,Money,
GCGJ,1765048,7370.0,6,-1,-1,BusEq,
FBRT.PE,1562528,6798.0,11,-1,-1,Money,
NAKAW,1946573,8000.0,10,-1,-1,Hlth,
PACHW,2040381,6770.0,11,-1,-1,Money,
PACHU,2040381,6770.0,11,-1,-1,Money,
MLCMF,912958,4812.0,7,-1,-1,Telcm,
NMFCZ,1496099,,12,-1,-1,Other,
ALCED,1883984,4931.0,8,-1,-1,Utils,
ACLEW,1883984,4931.0,8,-1,-1,Utils,
FLG.PU,910073,6036.0,11,-1,-1,Money,
FLG.PA,910073,6036.0,11,-1,-1,Money,
FAASW,1844981,7372.0,6,-1,-1,BusEq,
FTIIU,1889450,2836.0,10,-1,-1,Hlth,
FTIIW,1889450,2836.0,10,-1,-1,Hlth,
SLND.WT,1883814,1600.0,12,-1,-1,Other,
HTOOW,1819794,3620.0,3,-1,-1,Manuf,
RAAQU,2052161,6770.0,11,-1,-1,Money,
RAAQW,2052161,6770.0,11,-1,-1,Money,
FVGPY,1691445,6163.0,11,-1,-1,Money,
BLZRU,2075310,6770.0,11,-1,-1,Money,
PNFPP,1115055,6021.0,11,-1,-1,Money,
BBAI.WT,1836981,7372.0,6,-1,-1,BusEq,
HPE.PC,1645590,3570.0,6,-1,-1,BusEq,
SVIIR,1843477,6770.0,11,-1,-1,Money,
SVIIU,1843477,6770.0,11,-1,-1,Money,
SVIIW,1843477,6770.0,11,-1,-1,Money,
MFA.PC,1055160,6798.0,11,-1,-1,Money,
MFAN,1055160,6798.0,11,-1,-1,Money,
MFAO,1055160,6798.0,11,-1,-1,Money,
TDS.PU,1051512,4813.0,7,-1,-1,Telcm,
TDS.PV,1051512,4813.0,7,-1,-1,Telcm,
BIAFW,1712762,8731.0,12,-1,-1,Other,
VNMEW,2055879,6770.0,11,-1,-1,Money,
VNMEU,2055879,6770.0,11,-1,-1,Money,
BSTT,1662972,6798.0,11,-1,-1,Money,
GSRFU,2072404,6770.0,11,-1,-1,Money,
MCGAW,2064658,6770.0,11,-1,-1,Money,
MCGAU,2064658,6770.0,11,-1,-1,Money,
YORKU,2064658,6770.0,11,-1,-1,Money,
YORKW,2064658,6770.0,11,-1,-1,Money,
NCNWF,1964021,3690.0,6,-1,-1,BusEq,
VENAF,1800392,7371.0,6,-1,-1,BusEq,
USARW,1970622,1000.0,12,-1,-1,Other,
WLACU,2032379,6770.0,11,-1,-1,Money,
WLACW,2032379,6770.0,11,-1,-1,Money,
XOMAO,791908,2834.0,10,-1,-1,Hlth,
XOMAP,791908,2834.0,10,-1,-1,Hlth,
CTO.PA,23795,6798.0,11,-1,-1,Money,
NUVB.WT,1811063,2834.0,10,-1,-1,Hlth,
KEY.PL,91576,6021.0,11,-1,-1,Money,
OUSTZ,1816581,3569.0,3,-1,-1,Manuf,
OUSTW,1816581,3569.0,3,-1,-1,Manuf,
COOTW,1959994,2070.0,1,-1,-1,NoDur,
HFRO.PA,1710680,,12,-1,-1,Other,
HFRO.PB,1710680,,12,-1,-1,Other,
UWMC.WT,1783398,6162.0,11,-1,-1,Money,
GGBY,1616736,6500.0,11,-1,-1,Money,
ASCIX,1716885,,12,-1,-1,Other,
BDRY,1610940,6221.0,11,-1,-1,Money,
BWET,1610940,6221.0,11,-1,-1,Money,
IXQWF,1852019,4899.0,7,-1,-1,Telcm,
SBCWW,1930313,8011.0,10,-1,-1,Hlth,
KPLTW,1785424,7359.0,12,-1,-1,Other,
VNO.PN,899689,6798.0,11,-1,-1,Money,
VNO.PO,899689,6798.0,11,-1,-1,Money,
BENFW,1775734,6199.0,11,-1,-1,Money,
LWACU,2061379,6770.0,11,-1,-1,Money,
LWACW,2061379,6770.0,11,-1,-1,Money,
RBOT.WT,1812173,3842.0,10,-1,-1,Hlth,
GAB.PK,794685,,12,-1,-1,Other,
GLCP,1830696,8742.0,12,-1,-1,Other,
ORIB,1854183,2840.0,5,-1,-1,Chems,
ESLAW,1844417,2836.0,10,-1,-1,Hlth,
BBAAY,1577552,7389.0,12,-1,-1,Other,
OSRHW,1840425,3841.0,10,-1,-1,Hlth,
LDXC,1985554,7371.0,6,-1,-1,BusEq,
IRRXU,1854795,6770.0,11,-1,-1,Money,
IRRXW,1854795,6770.0,11,-1,-1,Money,
PPLOF,1546066,1382.0,4,-1,-1,Enrgy,
PBPRF,1546066,1382.0,4,-1,-1,Enrgy,
PBNAF,1546066,1382.0,4,-1,-1,Enrgy,
PMBPF,1546066,1382.0,4,-1,-1,Enrgy,
PMMBF,1546066,1382.0,4,-1,-1,Enrgy,
PPLAF,1546066,1382.0,4,-1,-1,Enrgy,
HYNLY,1712356,4911.0,8,-1,-1,Utils,
NEWEN,1004315,4922.0,8,-1,-1,Utils,
NMKCP,1004315,4922.0,8,-1,-1,Utils,
NMKBP,1004315,4922.0,8,-1,-1,Utils,
NMPWP,1004315,4922.0,8,-1,-1,Utils,
EOSEW,1805077,3690.0,6,-1,-1,BusEq,
IRS.WT,933267,6552.0,11,-1,-1,Money,
NIVFW,1981662,8090.0,10,-1,-1,Hlth,
HMELF,1853630,7372.0,6,-1,-1,BusEq,
BKHAU,2000775,2836.0,10,-1,-1,Hlth,
BKHAR,2000775,2836.0,10,-1,-1,Hlth,
TCBIO,1077428,6022.0,11,-1,-1,Money,
BARK.WT,1819574,5990.0,9,-1,-1,Shops,
IMPPP,1876581,4412.0,12,-1,-1,Other,
USGOW,1947244,1040.0,12,-1,-1,Other,
ZIVOW,1101026,2836.0,10,-1,-1,Hlth,
NMHIW,1947861,3523.0,3,-1,-1,Manuf,
KOYNU,2068454,6770.0,11,-1,-1,Money,
SYF.PA,1601712,6199.0,11,-1,-1,Money,
BFLY.WT,1804176,3844.0,10,-1,-1,Hlth,
SYF.PB,1601712,6199.0,11,-1,-1,Money,
CLRRF,1903392,6770.0,11,-1,-1,Money,
EVGOW,1821159,7500.0,12,-1,-1,Other,
CTLPP,896429,3578.0,6,-1,-1,BusEq,
GLEI,1871890,6531.0,11,-1,-1,Money,
ILLRW,1769624,6282.0,11,-1,-1,Money,
WTFCN,1015328,6022.0,11,-1,-1,Money,
CHPGR,2024460,6770.0,11,-1,-1,Money,
CHPGU,2024460,6770.0,11,-1,-1,Money,
CHARR,2024459,6770.0,11,-1,-1,Money,
CHARU,2024459,6770.0,11,-1,-1,Money,
CEROW,1870404,2836.0,10,-1,-1,Hlth,
LEGT.WT,2002038,6770.0,11,-1,-1,Money,
OAKUR,1945422,8090.0,10,-1,-1,Hlth,
OAKUW,1945422,8090.0,10,-1,-1,Hlth,
OAKUU,1945422,8090.0,10,-1,-1,Hlth,
LEGT.UN,2002038,6770.0,11,-1,-1,Money,
KCHVR,2053799,6770.0,11,-1,-1,Money,
KCHVU,2053799,6770.0,11,-1,-1,Money,
ALVOW,1898416,2836.0,10,-1,-1,Hlth,
PDYNW,1826681,7372.0,6,-1,-1,BusEq,
CNDAW,1851959,6770.0,11,-1,-1,Money,
CNDAU,1851959,6770.0,11,-1,-1,Money,
EMRPF,1127248,4911.0,8,-1,-1,Utils,
EMRJF,1127248,4911.0,8,-1,-1,Utils,
EMICF,1127248,4911.0,8,-1,-1,Utils,
MBAVU,2016072,6770.0,11,-1,-1,Money,
MBAVW,2016072,6770.0,11,-1,-1,Money,
HLYKD,1680139,8011.0,10,-1,-1,Hlth,
ALTG.PA,1759824,5084.0,9,-1,-1,Shops,
CGBDL,1544206,,12,-1,-1,Other,
CPER,1479247,6221.0,11,-1,-1,Money,
SQFTP,1080657,6798.0,11,-1,-1,Money,
SQFTW,1080657,6798.0,11,-1,-1,Money,
PAAPU,1070423,4610.0,12,-1,-1,Other,
CCIXU,2006291,6770.0,11,-1,-1,Money,
CCIXW,2006291,6770.0,11,-1,-1,Money,
UNTCW,798949,1311.0,4,-1,-1,Enrgy,
XBPEW,1839530,7389.0,12,-1,-1,Other,
TLGWF,1879814,2821.0,5,-1,-1,Chems,
TLGUF,1879814,2821.0,5,-1,-1,Chems,
LVROW,1945711,5900.0,9,-1,-1,Shops,
SOJD,92122,4911.0,8,-1,-1,Utils,
SOJE,92122,4911.0,8,-1,-1,Utils,
SOJF,92122,4911.0,8,-1,-1,Utils,
SCHW.PJ,316709,6211.0,11,-1,-1,Money,
BFRGW,1829247,2834.0,10,-1,-1,Hlth,
UCB.PI,857855,6022.0,11,-1,-1,Money,
SVCCU,2033593,6770.0,11,-1,-1,Money,
SVCCW,2033593,6770.0,11,-1,-1,Money,
ATMP,312070,6029.0,11,-1,-1,Money,
BWVTF,312070,6029.0,11,-1,-1,Money,
DJP,312070,6029.0,11,-1,-1,Money,
GBUG,312070,6029.0,11,-1,-1,Money,
GRN,312070,6029.0,11,-1,-1,Money,
VXX,312070,6029.0,11,-1,-1,Money,
VXZ,312070,6029.0,11,-1,-1,Money,
JJETF,312070,6029.0,11,-1,-1,Money,
TAPR,312070,6029.0,11,-1,-1,Money,
STRF,1050446,6199.0,11,-1,-1,Money,
STRK,1050446,6199.0,11,-1,-1,Money,
STRD,1050446,6199.0,11,-1,-1,Money,
EQV.WT,2021042,6770.0,11,-1,-1,Money,
EQV.UN,2021042,6770.0,11,-1,-1,Money,
WLSS,1887912,8000.0,10,-1,-1,Hlth,
CRESW,1034957,6500.0,11,-1,-1,Money,
SHOTW,1760903,2844.0,5,-1,-1,Chems,
KITTW,1849820,3569.0,3,-1,-1,Manuf,
PIIIW,1832511,8000.0,10,-1,-1,Hlth,
LARAX,1753712,,12,-1,-1,Other,
CWLXF,831609,2833.0,10,-1,-1,Hlth,
NBRWF,1163739,1381.0,4,-1,-1,Enrgy,
IGTAR,1866838,6770.0,11,-1,-1,Money,
IGTAU,1866838,6770.0,11,-1,-1,Money,
IGTAW,1866838,6770.0,11,-1,-1,Money,
PERF.WT,1899830,7372.0,6,-1,-1,BusEq,
CDZIP,727273,4941.0,8,-1,-1,Utils,
NRSNW,1875091,2834.0,10,-1,-1,Hlth,
GFAIW,1804469,7381.0,12,-1,-1,Other,
BGFR,1722556,7200.0,9,-1,-1,Shops,
RZLVW,1920294,7370.0,6,-1,-1,BusEq,
MDCXW,1997296,2834.0,10,-1,-1,Hlth,
AMUB,1114446,6021.0,11,-1,-1,Money,
BDCX,1114446,6021.0,11,-1,-1,Money,
BDCZ,1114446,6021.0,11,-1,-1,Money,
CEFD,1114446,6021.0,11,-1,-1,Money,
CEFZ,1114446,6021.0,11,-1,-1,Money,
UCIB,1114446,6021.0,11,-1,-1,Money,
USML,1114446,6021.0,11,-1,-1,Money,
SMHB,1114446,6021.0,11,-1,-1,Money,
MTUL,1114446,6021.0,11,-1,-1,Money,
MVRL,1114446,6021.0,11,-1,-1,Money,
PFFL,1114446,6021.0,11,-1,-1,Money,
QULL,1114446,6021.0,11,-1,-1,Money,
SCDL,1114446,6021.0,11,-1,-1,Money,
IWFL,1114446,6021.0,11,-1,-1,Money,
IWML,1114446,6021.0,11,-1,-1,Money,
MLPB,1114446,6021.0,11,-1,-1,Money,
MLPR,1114446,6021.0,11,-1,-1,Money,
HDLB,1114446,6021.0,11,-1,-1,Money,
IFED,1114446,6021.0,11,-1,-1,Money,
